participant,test_case,passed_first_try,replay_count
0478c736-2328-4fb0-a525-1fc6447e353e,t7,False,1
0478c736-2328-4fb0-a525-1fc6447e353e,t8,True,0
0478c736-2328-4fb0-a525-1fc6447e353e,t9,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t1,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t10,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t11,False,1
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t12,False,2
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t2,False,1
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t3,False,1
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t4,False,1
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t5,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t6,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t7,False,3
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t8,True,0
0487eac0-b4a2-4bfe-bbbd-e24c045ca7e2,t9,False,1
049694a0-90f3-4edc-9bb6-8464a444bad3,t1,False,3
049694a0-90f3-4edc-9bb6-8464a444bad3,t10,True,0
049694a0-90f3-4edc-9bb6-8464a444bad3,t11,True,0
049694a0-90f3-4edc-9bb6-8464a444bad3,t12,False,2
049694a0-90f3-4edc-9bb6-8464a444bad3,t2,False,1
049694a0-90f3-4edc-9bb6-8464a444bad3,t3,True,0
049694a0-90f3-4edc-9bb6-8464a444bad3,t4,False,1
049694a0-90f3-4edc-9bb6-8464a444bad3,t5,False,1
049694a0-90f3-4edc-9bb6-8464a444bad3,t6,True,0
049694a0-90f3-4edc-9bb6-8464a444bad3,t7,True,0
049694a0-90f3-4edc-9bb6-8464a444bad3,t8,False,4
049694a0-90f3-4edc-9bb6-8464a444bad3,t9,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t1,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t10,True,0
04c825f9-6547-41c9-8239-3c94ab35ee1e,t11,True,0
04c825f9-6547-41c9-8239-3c94ab35ee1e,t12,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t2,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t3,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t4,False,3
04c825f9-6547-41c9-8239-3c94ab35ee1e,t5,False,1
04c825f9-6547-41c9-8239-3c94ab35ee1e,t6,True,0
04c825f9-6547-41c9-8239-3c94ab35ee1e,t7,False,4
04c825f9-6547-41c9-8239-3c94ab35ee1e,t8,True,0
04c825f9-6547-41c9-8239-3c94ab35ee1e,t9,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t1,False,1
04c9d254-04f4-429c-b37d-a98c7cf78825,t10,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t11,False,3
04c9d254-04f4-429c-b37d-a98c7cf78825,t12,False,1
04c9d254-04f4-429c-b37d-a98c7cf78825,t2,False,1
04c9d254-04f4-429c-b37d-a98c7cf78825,t3,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t4,False,1
04c9d254-04f4-429c-b37d-a98c7cf78825,t5,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t6,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t7,True,0
04c9d254-04f4-429c-b37d-a98c7cf78825,t8,False,1
04c9d254-04f4-429c-b37d-a98c7cf78825,t9,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t1,False,1
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t10,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t11,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t12,False,2
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t2,False,1
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t3,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t4,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t5,False,1
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t6,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t7,False,4
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t8,True,0
04df7f04-07c8-4b0a-8133-a4e8f7fbfe3a,t9,False,6
0514f16d-3331-4cab-8843-5e06dfccad3f,t1,False,1
0514f16d-3331-4cab-8843-5e06dfccad3f,t10,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t11,False,3
0514f16d-3331-4cab-8843-5e06dfccad3f,t12,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t2,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t3,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t4,False,1
0514f16d-3331-4cab-8843-5e06dfccad3f,t5,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t6,False,3
0514f16d-3331-4cab-8843-5e06dfccad3f,t7,False,2
0514f16d-3331-4cab-8843-5e06dfccad3f,t8,True,0
0514f16d-3331-4cab-8843-5e06dfccad3f,t9,False,2
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t1,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t10,False,1
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t11,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t12,False,1
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t2,False,3
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t3,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t4,False,2
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t5,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t6,False,1
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t7,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t8,True,0
05ca71e9-4961-44ef-9af0-6cab5318b5e6,t9,False,1
05e6597d-5696-497e-b268-d716cdac0eee,t1,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t10,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t11,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t12,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t2,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t3,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t4,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t5,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t6,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t7,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t8,True,0
05e6597d-5696-497e-b268-d716cdac0eee,t9,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t1,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t10,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t11,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t12,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t2,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t3,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t4,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t5,False,1
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t6,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t7,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t8,True,0
063a3a4a-cfd4-4955-9d88-40606fd45ed0,t9,True,0
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t1,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t10,True,0
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t11,False,2
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t12,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t2,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t3,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t4,False,3
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t5,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t6,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t7,False,1
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t8,False,2
072b2f04-5ee3-4fab-b6f8-080695aa96c3,t9,False,1
07386542-f019-45c3-9785-d7e3d284dc14,t1,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t10,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t11,False,1
07386542-f019-45c3-9785-d7e3d284dc14,t12,False,1
07386542-f019-45c3-9785-d7e3d284dc14,t2,False,1
07386542-f019-45c3-9785-d7e3d284dc14,t3,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t4,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t5,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t6,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t7,True,0
07386542-f019-45c3-9785-d7e3d284dc14,t8,False,1
07386542-f019-45c3-9785-d7e3d284dc14,t9,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t1,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t10,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t11,False,1
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t12,False,2
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t2,False,3
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t3,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t4,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t5,False,1
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t6,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t7,True,0
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t8,False,1
077e511c-d3a0-4de3-b63b-9f91d42c73b1,t9,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t1,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t10,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t11,True,0
0792925d-7365-4bf3-8677-c5a25692a270,t12,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t2,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t3,False,2
0792925d-7365-4bf3-8677-c5a25692a270,t4,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t5,True,0
0792925d-7365-4bf3-8677-c5a25692a270,t6,True,0
0792925d-7365-4bf3-8677-c5a25692a270,t7,False,1
0792925d-7365-4bf3-8677-c5a25692a270,t8,True,0
0792925d-7365-4bf3-8677-c5a25692a270,t9,True,0
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t1,False,1
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t10,True,0
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t11,False,2
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t12,False,3
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t2,False,1
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t3,False,1
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t4,False,4
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t5,True,0
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t6,True,0
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t7,True,0
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t8,False,1
07c65d2a-5275-4fbc-b657-4b1b123e68b0,t9,False,1
07ca99c2-b85d-48e4-997d-324d0b6bee49,t1,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t10,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t11,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t12,False,2
07ca99c2-b85d-48e4-997d-324d0b6bee49,t2,False,6
07ca99c2-b85d-48e4-997d-324d0b6bee49,t3,False,1
07ca99c2-b85d-48e4-997d-324d0b6bee49,t4,False,3
07ca99c2-b85d-48e4-997d-324d0b6bee49,t5,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t6,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t7,False,3
07ca99c2-b85d-48e4-997d-324d0b6bee49,t8,True,0
07ca99c2-b85d-48e4-997d-324d0b6bee49,t9,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t1,False,1
0802a3a3-3a75-478f-a97e-56620258c563,t10,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t11,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t12,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t2,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t3,False,1
0802a3a3-3a75-478f-a97e-56620258c563,t4,False,4
0802a3a3-3a75-478f-a97e-56620258c563,t5,False,2
0802a3a3-3a75-478f-a97e-56620258c563,t6,False,2
0802a3a3-3a75-478f-a97e-56620258c563,t7,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t8,True,0
0802a3a3-3a75-478f-a97e-56620258c563,t9,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t1,False,1
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t10,False,1
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t11,False,1
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t12,False,1
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t2,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t3,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t4,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t5,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t6,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t7,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t8,True,0
0814fca7-e18a-4e27-9ae5-ca428a8a333c,t9,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t1,False,2
087b9df0-a647-45d3-aff3-41373c6bc89f,t10,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t11,False,2
087b9df0-a647-45d3-aff3-41373c6bc89f,t12,True,0
087b9df0-a647-45d3-aff3-41373c6bc89f,t2,True,0
087b9df0-a647-45d3-aff3-41373c6bc89f,t3,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t4,False,2
087b9df0-a647-45d3-aff3-41373c6bc89f,t5,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t6,True,0
087b9df0-a647-45d3-aff3-41373c6bc89f,t7,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t8,False,1
087b9df0-a647-45d3-aff3-41373c6bc89f,t9,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t1,False,1
08854be8-84ff-4476-b302-b9ee88db1c55,t10,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t11,False,1
08854be8-84ff-4476-b302-b9ee88db1c55,t12,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t2,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t3,False,1
08854be8-84ff-4476-b302-b9ee88db1c55,t4,False,1
08854be8-84ff-4476-b302-b9ee88db1c55,t5,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t6,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t7,True,0
08854be8-84ff-4476-b302-b9ee88db1c55,t8,False,2
08854be8-84ff-4476-b302-b9ee88db1c55,t9,False,5
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t1,False,1
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t10,True,0
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t11,True,0
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t12,False,3
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t2,False,2
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t3,False,1
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t4,False,5
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t5,True,0
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t6,True,0
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t7,False,2
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t8,False,1
08890a19-fa89-4c2e-8b7a-47cc3d9b2bbd,t9,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t1,False,1
08989829-9d83-46a6-a5d0-19ab32cad89c,t10,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t11,False,1
08989829-9d83-46a6-a5d0-19ab32cad89c,t12,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t2,False,1
08989829-9d83-46a6-a5d0-19ab32cad89c,t3,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t4,False,2
08989829-9d83-46a6-a5d0-19ab32cad89c,t5,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t6,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t7,False,1
08989829-9d83-46a6-a5d0-19ab32cad89c,t8,True,0
08989829-9d83-46a6-a5d0-19ab32cad89c,t9,True,0
08ecd511-a88f-4f57-9bba-c0b540cf1206,t1,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t10,True,0
08ecd511-a88f-4f57-9bba-c0b540cf1206,t11,True,0
08ecd511-a88f-4f57-9bba-c0b540cf1206,t12,True,0
08ecd511-a88f-4f57-9bba-c0b540cf1206,t2,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t3,True,0
08ecd511-a88f-4f57-9bba-c0b540cf1206,t4,False,2
08ecd511-a88f-4f57-9bba-c0b540cf1206,t5,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t6,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t7,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t8,False,1
08ecd511-a88f-4f57-9bba-c0b540cf1206,t9,True,0
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t1,False,1
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t10,False,1
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t11,False,3
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t12,False,2
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t2,False,1
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t3,False,1
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t4,False,2
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t5,False,4
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t6,False,1
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t7,True,0
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t8,True,0
08ff8c29-1202-4ccd-bc68-b1a09fc9332b,t9,False,2
09303f83-a695-468d-a591-99a896660b87,t1,True,0
09303f83-a695-468d-a591-99a896660b87,t10,False,1
09303f83-a695-468d-a591-99a896660b87,t11,True,0
09303f83-a695-468d-a591-99a896660b87,t12,False,8
09303f83-a695-468d-a591-99a896660b87,t2,False,1
09303f83-a695-468d-a591-99a896660b87,t3,False,1
09303f83-a695-468d-a591-99a896660b87,t4,True,0
09303f83-a695-468d-a591-99a896660b87,t5,True,0
09303f83-a695-468d-a591-99a896660b87,t6,True,0
09303f83-a695-468d-a591-99a896660b87,t7,False,1
09303f83-a695-468d-a591-99a896660b87,t8,False,1
09303f83-a695-468d-a591-99a896660b87,t9,True,0
09328e11-dbeb-4e49-85f6-64515de512e3,t1,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t10,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t11,True,0
09328e11-dbeb-4e49-85f6-64515de512e3,t12,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t2,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t3,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t4,False,1
09328e11-dbeb-4e49-85f6-64515de512e3,t5,True,0
09328e11-dbeb-4e49-85f6-64515de512e3,t6,False,5
09328e11-dbeb-4e49-85f6-64515de512e3,t7,True,0
09328e11-dbeb-4e49-85f6-64515de512e3,t8,True,0
09328e11-dbeb-4e49-85f6-64515de512e3,t9,False,1
09547f51-bd67-4575-961e-d604ce04605c,t1,False,2
09547f51-bd67-4575-961e-d604ce04605c,t10,False,3
09547f51-bd67-4575-961e-d604ce04605c,t11,True,0
09547f51-bd67-4575-961e-d604ce04605c,t12,True,0
09547f51-bd67-4575-961e-d604ce04605c,t2,False,1
09547f51-bd67-4575-961e-d604ce04605c,t3,False,1
09547f51-bd67-4575-961e-d604ce04605c,t4,True,0
09547f51-bd67-4575-961e-d604ce04605c,t5,False,3
09547f51-bd67-4575-961e-d604ce04605c,t6,True,0
09547f51-bd67-4575-961e-d604ce04605c,t7,True,0
09547f51-bd67-4575-961e-d604ce04605c,t8,False,2
09547f51-bd67-4575-961e-d604ce04605c,t9,False,1
095955b2-601b-441d-9759-2456bec3a89b,t1,True,0
095955b2-601b-441d-9759-2456bec3a89b,t10,True,0
095955b2-601b-441d-9759-2456bec3a89b,t11,False,1
095955b2-601b-441d-9759-2456bec3a89b,t12,True,0
095955b2-601b-441d-9759-2456bec3a89b,t2,True,0
095955b2-601b-441d-9759-2456bec3a89b,t3,True,0
095955b2-601b-441d-9759-2456bec3a89b,t4,False,6
095955b2-601b-441d-9759-2456bec3a89b,t5,True,0
095955b2-601b-441d-9759-2456bec3a89b,t6,True,0
095955b2-601b-441d-9759-2456bec3a89b,t7,True,0
095955b2-601b-441d-9759-2456bec3a89b,t8,True,0
095955b2-601b-441d-9759-2456bec3a89b,t9,False,1
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t1,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t10,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t11,False,2
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t12,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t2,False,1
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t3,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t4,False,3
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t5,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t6,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t7,False,1
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t8,True,0
09afd0ec-f6c1-420d-ac04-457d9bc22e30,t9,False,3
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t1,False,4
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t10,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t11,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t12,False,8
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t2,False,1
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t3,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t4,False,2
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t5,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t6,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t7,False,1
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t8,True,0
09ba06e7-1dd0-45fb-b29b-71c00d8861b9,t9,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t1,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t10,True,0
09cc8033-72fd-40be-8372-0276843e07bc,t11,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t12,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t2,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t3,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t4,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t5,True,0
09cc8033-72fd-40be-8372-0276843e07bc,t6,True,0
09cc8033-72fd-40be-8372-0276843e07bc,t7,False,1
09cc8033-72fd-40be-8372-0276843e07bc,t8,True,0
09cc8033-72fd-40be-8372-0276843e07bc,t9,False,2
0a343a29-43c4-4326-bc3a-01a7eeea369d,t1,False,1
0a343a29-43c4-4326-bc3a-01a7eeea369d,t10,True,0
0a343a29-43c4-4326-bc3a-01a7eeea369d,t11,False,5
0a343a29-43c4-4326-bc3a-01a7eeea369d,t12,False,8
0a343a29-43c4-4326-bc3a-01a7eeea369d,t2,False,2
0a343a29-43c4-4326-bc3a-01a7eeea369d,t3,False,1
0a343a29-43c4-4326-bc3a-01a7eeea369d,t4,False,2
0a343a29-43c4-4326-bc3a-01a7eeea369d,t5,False,1
0a343a29-43c4-4326-bc3a-01a7eeea369d,t6,True,0
0a343a29-43c4-4326-bc3a-01a7eeea369d,t7,True,0
0a343a29-43c4-4326-bc3a-01a7eeea369d,t8,True,0
0a343a29-43c4-4326-bc3a-01a7eeea369d,t9,True,0
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t1,True,0
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t10,False,2
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t11,False,4
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t12,False,2
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t2,False,1
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t3,False,1
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t4,False,1
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t5,False,1
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t6,False,1
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t7,False,2
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t8,False,3
0a913dcf-f9a0-4f88-b2d7-f80088f33b58,t9,False,1
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t1,False,1
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t10,True,0
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t11,True,0
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t12,False,4
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t2,False,2
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t3,True,0
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t4,False,1
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t5,False,1
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t6,True,0
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t7,True,0
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t8,False,3
0a95bbbb-73fe-4e70-9135-38261f17c5b1,t9,True,0
0aaac85f-3c19-4906-98cd-9c11181ea999,t1,False,1
0aaac85f-3c19-4906-98cd-9c11181ea999,t10,False,1
0aaac85f-3c19-4906-98cd-9c11181ea999,t11,False,1
0aaac85f-3c19-4906-98cd-9c11181ea999,t12,False,3
0aaac85f-3c19-4906-98cd-9c11181ea999,t2,True,0
0aaac85f-3c19-4906-98cd-9c11181ea999,t3,False,2
0aaac85f-3c19-4906-98cd-9c11181ea999,t4,False,2
0aaac85f-3c19-4906-98cd-9c11181ea999,t5,False,1
0aaac85f-3c19-4906-98cd-9c11181ea999,t6,True,0
0aaac85f-3c19-4906-98cd-9c11181ea999,t7,True,0
0aaac85f-3c19-4906-98cd-9c11181ea999,t8,False,3
0aaac85f-3c19-4906-98cd-9c11181ea999,t9,True,0
0ac2bac3-61c1-4c19-8ebe-c1ac6651a0b1,t1,False,1
0ac2bac3-61c1-4c19-8ebe-c1ac6651a0b1,t10,True,0
0ac2bac3-61c1-4c19-8ebe-c1ac6651a0b1,t11,True,0
0ac2bac3-61c1-4c19-8ebe-c1ac6651a0b1,t12,False,1
